0,0.0,0.0,-0.40414507772020725,0.02072538860103627,-0.7512953367875648,-0.2849740932642487,-0.8652849740932642,-0.7046632124352331,-0.8341968911917098,-0.9896373056994818,-0.6321243523316062,-0.7409326424870466,-0.6373056994818653,-1.0,-0.5803108808290155,-0.6735751295336787,-0.5699481865284974,-0.5595854922279793,-0.38860103626943004,-0.772020725388601,-0.40932642487046633,-0.9948186528497409,-0.36787564766839376,-0.5958549222797928,-0.39378238341968913,-0.5699481865284974,-0.15544041450777202,-0.7772020725388601,-0.16580310880829016,-0.9792746113989638,-0.13989637305699482,-0.6010362694300518,-0.16580310880829016,-0.5647668393782384,0.09326424870466321,-0.7823834196891192,0.06735751295336788,-0.917098445595855,0.07772020725388601,-0.6476683937823834,0.07253886010362694,-0.5958549222797928
0,0.0,0.0,-0.39378238341968913,-0.02072538860103627,-0.7098445595854922,-0.32642487046632124,-0.8031088082901554,-0.7253886010362695,-0.7823834196891192,-1.0,-0.5699481865284974,-0.7461139896373057,-0.5751295336787565,-0.9948186528497409,-0.533678756476684,-0.6839378238341969,-0.533678756476684,-0.5803108808290155,-0.33678756476683935,-0.7668393782383419,-0.35233160621761656,-0.9844559585492227,-0.3316062176165803,-0.6062176165803109,-0.3626943005181347,-0.5803108808290155,-0.11398963730569948,-0.7616580310880829,-0.11917098445595854,-0.9585492227979274,-0.11917098445595854,-0.5958549222797928,-0.13989637305699482,-0.5647668393782384,0.12435233160621761,-0.7564766839378239,0.09844559585492228,-0.8808290155440415,0.09326424870466321,-0.6217616580310881,0.09326424870466321,-0.5751295336787565
0,0.0,0.0,-0.3989071038251366,-0.0546448087431694,-0.6994535519125683,-0.3551912568306011,-0.7704918032786885,-0.73224043715847,-0.726775956284153,-1.0,-0.5355191256830601,-0.7704918032786885,-0.546448087431694,-0.9890710382513661,-0.5191256830601093,-0.6885245901639344,-0.5027322404371585,-0.6065573770491803,-0.3005464480874317,-0.7923497267759563,-0.3224043715846995,-0.9836065573770492,-0.3224043715846995,-0.6120218579234973,-0.3224043715846995,-0.6010928961748634,-0.07103825136612021,-0.7814207650273224,-0.09289617486338798,-0.9453551912568307,-0.10382513661202186,-0.5846994535519126,-0.1092896174863388,-0.5737704918032787,0.16939890710382513,-0.7540983606557377,0.12021857923497267,-0.8579234972677595,0.09836065573770492,-0.6010928961748634,0.1092896174863388,-0.5683060109289617
0,0.0,0.0,-0.39285714285714285,-0.05357142857142857,-0.7023809523809523,-0.35119047619047616,-0.7857142857142857,-0.7261904761904762,-0.7440476190476191,-0.9821428571428571,-0.5595238095238095,-0.7738095238095238,-0.5714285714285714,-1.0,-0.5297619047619048,-0.6845238095238095,-0.5238095238095238,-0.6011904761904762,-0.32142857142857145,-0.7857142857142857,-0.3392857142857143,-0.9761904761904762,-0.32142857142857145,-0.6071428571428571,-0.34523809523809523,-0.5892857142857143,-0.09523809523809523,-0.7738095238095238,-0.10714285714285714,-0.9285714285714286,-0.10119047619047619,-0.5833333333333334,-0.11904761904761904,-0.5714285714285714,0.14285714285714285,-0.75,0.10714285714285714,-0.8630952380952381,0.10119047619047619,-0.6011904761904762,0.10119047619047619,-0.5535714285714286
0,0.0,0.0,-0.39473684210526316,-0.03289473684210526,-0.7105263157894737,-0.32894736842105265,-0.8026315789473685,-0.7039473684210527,-0.7368421052631579,-0.9736842105263158,-0.5723684210526315,-0.7763157894736842,-0.5789473684210527,-1.0,-0.5328947368421053,-0.6842105263157895,-0.5263157894736842,-0.6118421052631579,-0.32894736842105265,-0.7960526315789473,-0.34210526315789475,-0.9736842105263158,-0.3157894736842105,-0.5921052631578947,-0.34210526315789475,-0.6118421052631579,-0.09210526315789473,-0.7894736842105263,-0.09868421052631579,-0.9276315789473685,-0.09868421052631579,-0.5723684210526315,-0.11842105263157894,-0.5921052631578947,0.1513157894736842,-0.7697368421052632,0.125,-0.8552631578947368,0.1118421052631579,-0.5921052631578947,0.1118421052631579,-0.5723684210526315
0,0.0,0.0,-0.3900709219858156,-0.03546099290780142,-0.723404255319149,-0.3262411347517731,-0.8297872340425532,-0.7021276595744681,-0.7730496453900709,-0.9716312056737588,-0.5815602836879432,-0.7730496453900709,-0.5886524822695035,-1.0,-0.524822695035461,-0.6879432624113475,-0.524822695035461,-0.6170212765957447,-0.3404255319148936,-0.8014184397163121,-0.3404255319148936,-0.9929078014184397,-0.3049645390070922,-0.6099290780141844,-0.3404255319148936,-0.6170212765957447,-0.09929078014184398,-0.8085106382978723,-0.0851063829787234,-0.950354609929078,-0.07801418439716312,-0.5886524822695035,-0.11347517730496454,-0.6099290780141844,0.14184397163120568,-0.7943262411347518,0.14184397163120568,-0.8865248226950354,0.1347517730496454,-0.6099290780141844,0.1276595744680851,-0.5957446808510638
0,0.0,0.0,-0.40298507462686567,0.0,-0.7388059701492538,-0.291044776119403,-0.835820895522388,-0.6716417910447762,-0.7686567164179104,-0.9402985074626866,-0.5895522388059702,-0.753731343283582,-0.582089552238806,-1.0,-0.5298507462686567,-0.6791044776119403,-0.5447761194029851,-0.5895522388059702,-0.34328358208955223,-0.7835820895522388,-0.3358208955223881,-0.9776119402985075,-0.30597014925373134,-0.5970149253731343,-0.34328358208955223,-0.582089552238806,-0.1044776119402985,-0.7835820895522388,-0.08955223880597014,-0.9402985074626866,-0.07462686567164178,-0.582089552238806,-0.11194029850746269,-0.5746268656716418,0.1417910447761194,-0.7761194029850746,0.13432835820895522,-0.8805970149253731,0.1417910447761194,-0.5970149253731343,0.13432835820895522,-0.5597014925373134
0,0.0,0.0,-0.3875968992248062,-0.015503875968992248,-0.7131782945736435,-0.29457364341085274,-0.7906976744186046,-0.6976744186046512,-0.7286821705426356,-0.9844961240310077,-0.5658914728682171,-0.7751937984496124,-0.5193798449612403,-1.0,-0.4806201550387597,-0.6821705426356589,-0.5116279069767442,-0.5968992248062015,-0.3178294573643411,-0.7906976744186046,-0.27906976744186046,-0.9922480620155039,-0.2558139534883721,-0.5968992248062015,-0.3178294573643411,-0.6046511627906976,-0.07751937984496124,-0.7906976744186046,-0.031007751937984496,-0.9534883720930233,-0.023255813953488372,-0.5813953488372093,-0.08527131782945736,-0.5891472868217055,0.16279069767441862,-0.7829457364341085,0.18604651162790697,-0.875968992248062,0.1937984496124031,-0.6046511627906976,0.16279069767441862,-0.5736434108527132
0,0.0,0.0,-0.3712121212121212,-0.03787878787878788,-0.6666666666666666,-0.3409090909090909,-0.7196969696969697,-0.7272727272727273,-0.6818181818181818,-1.0,-0.5378787878787878,-0.7575757575757576,-0.4621212121212121,-0.9848484848484849,-0.42424242424242425,-0.6818181818181818,-0.4696969696969697,-0.6060606060606061,-0.2878787878787879,-0.7651515151515151,-0.23484848484848486,-0.9772727272727273,-0.2196969696969697,-0.6060606060606061,-0.29545454545454547,-0.6060606060606061,-0.06818181818181818,-0.7575757575757576,0.0,-0.9318181818181818,-0.015151515151515152,-0.5833333333333334,-0.08333333333333333,-0.5833333333333334,0.1590909090909091,-0.7424242424242424,0.19696969696969696,-0.8484848484848485,0.1893939393939394,-0.5984848484848485,0.14393939393939395,-0.5681818181818182
0,0.0,0.0,-0.3383458646616541,-0.015037593984962405,-0.631578947368421,-0.3609022556390977,-0.6616541353383458,-0.7593984962406015,-0.5714285714285714,-1.0,-0.43609022556390975,-0.7518796992481203,-0.39849624060150374,-0.9924812030075187,-0.39097744360902253,-0.6992481203007519,-0.40601503759398494,-0.5714285714285714,-0.20300751879699247,-0.7443609022556391,-0.18796992481203006,-0.9624060150375939,-0.19548872180451127,-0.6015037593984962,-0.23308270676691728,-0.5488721804511278,0.007518796992481203,-0.7142857142857143,0.03759398496240601,-0.9097744360902256,0.015037593984962405,-0.5714285714285714,-0.022556390977443608,-0.518796992481203,0.23308270676691728,-0.6766917293233082,0.23308270676691728,-0.8120300751879699,0.21804511278195488,-0.5639097744360902,0.20300751879699247,-0.5037593984962406
